0.000000000000000000e+00,4.397012328520892854e-01
1.001001001001000992e-03,4.464532307998231309e-01
2.002002002002001985e-03,4.532373619119665631e-01
3.003003003003002977e-03,4.600969167252325631e-01
4.004004004004003969e-03,4.670204489953367344e-01
5.005005005005004962e-03,4.739903982475485722e-01
6.006006006006005954e-03,4.809826480218091227e-01
7.007007007007006946e-03,4.880079278249065400e-01
8.008008008008007939e-03,4.950508496461786812e-01
9.009009009009008931e-03,5.021351832498404111e-01
1.001001001001000992e-02,5.092784349302519331e-01
1.101101101101101092e-02,5.164706630198196979e-01
1.201201201201201191e-02,5.236979556926808499e-01
1.301301301301301290e-02,5.309795428002068718e-01
1.401401401401401389e-02,5.383413969436259272e-01
1.501501501501501488e-02,5.457729433808776731e-01
1.601601601601601588e-02,5.532630241233239543e-01
1.701701701701701513e-02,5.607627940392254651e-01
1.801801801801801786e-02,5.683140298239155452e-01
1.901901901901902059e-02,5.759565927577947608e-01
2.002002002002001985e-02,5.836440570876502143e-01
2.102102102102101910e-02,5.914018131694480651e-01
2.202202202202202183e-02,5.992115315313819579e-01
2.302302302302302456e-02,6.070553211631881663e-01
2.402402402402402382e-02,6.149222838471917196e-01
2.502502502502502307e-02,6.228288683837568396e-01
2.602602602602602580e-02,6.307485506851493451e-01
2.702702702702702853e-02,6.386882567697677038e-01
2.802802802802802778e-02,6.447339681771115938e-01
2.902902902902902704e-02,6.497331742775811492e-01
3.003003003003002977e-02,6.540704731275484018e-01
3.103103103103103250e-02,6.579944029678057582e-01
3.203203203203203175e-02,6.616190249431521675e-01
3.303303303303303101e-02,6.650015669026138054e-01
3.403403403403403027e-02,6.681651942706023917e-01
3.503503503503503647e-02,6.712603854034191464e-01
3.603603603603603572e-02,6.741743883060334896e-01
3.703703703703703498e-02,6.769707020731681180e-01
3.803803803803804118e-02,6.796507505495736901e-01
3.903903903903904044e-02,6.821695527218469834e-01
4.004004004004003969e-02,6.846748630532139002e-01
4.104104104104103895e-02,6.871085939327257197e-01
4.204204204204203821e-02,6.893815566839623932e-01
4.304304304304304440e-02,6.916106434159130512e-01
4.404404404404404366e-02,6.938347946718246284e-01
4.504504504504504292e-02,6.960601384412276049e-01
4.604604604604604912e-02,6.981395107498542529e-01
4.704704704704704837e-02,7.001203702612881496e-01
4.804804804804804763e-02,7.020384853139248760e-01
4.904904904904904689e-02,7.039331441402569833e-01
5.005005005005004615e-02,7.057528046540073596e-01
5.105105105105105234e-02,7.074973673366775628e-01
5.205205205205205160e-02,7.091231027397612019e-01
5.305305305305305086e-02,7.107181710185989099e-01
5.405405405405405705e-02,7.122601481220925956e-01
5.505505505505505631e-02,7.137539120986509111e-01
5.605605605605605557e-02,7.152276507560523244e-01
5.705705705705705483e-02,7.167471960120084251e-01
5.805805805805805409e-02,7.182491099879280139e-01
5.905905905905906028e-02,7.197469330371452090e-01
6.006006006006005954e-02,7.212104036539679353e-01
6.106106106106105880e-02,7.226220155440361559e-01
6.206206206206206499e-02,7.240138669943992911e-01
6.306306306306305731e-02,7.253748388569167815e-01
6.406406406406406351e-02,7.266857012802173665e-01
6.506506506506506970e-02,7.279204816630726604e-01
6.606606606606606202e-02,7.290897547475432283e-01
6.706706706706706822e-02,7.302046785222670033e-01
6.806806806806806054e-02,7.313140981189835133e-01
6.906906906906906674e-02,7.323762368423594182e-01
7.007007007007007293e-02,7.333512334119937082e-01
7.107107107107106525e-02,7.342855135810998357e-01
7.207207207207207145e-02,7.351544620269707675e-01
7.307307307307307764e-02,7.359974981520429616e-01
7.407407407407406996e-02,7.368320839845898806e-01
7.507507507507507616e-02,7.376708646044435325e-01
7.607607607607608236e-02,7.384958905929017714e-01
7.707707707707707467e-02,7.393310874607479377e-01
7.807807807807808087e-02,7.401505680461258896e-01
7.907907907907907319e-02,7.409622861311406794e-01
